Symbol,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Ratio
ADI,170.0,0.1,0.05,0.15,0.07,+233.33%,8,45,33.40%,0.05882352941176471
ADI,172.5,0.2,0.2,0.3,0.13,+185.71%,8,117,31.25%,0.11594202898550725
ADI,175.0,0.45,0.45,0.55,0.27,+150.00%,8,2032,28.35%,0.2571428571428571
ADI,177.5,0.9,1.0,1.1,0.55,+157.14%,122,3024,26.59%,0.5070422535211268
ADI,180.0,1.95,1.95,2.1,1.37,+236.21%,18,376,25.37%,1.0833333333333335
ADI,182.5,3.48,3.4,3.7,2.18,+167.69%,7,140,25.49%,1.9068493150684933
ADI,185.0,6.3,5.3,5.8,4.1,+186.36%,4,112,27.59%,3.4054054054054053
ADI,187.5,7.04,7.6,8.3,0.0,-,1,72,35.55%,3.7546666666666666
ADI,190.0,10.55,10.1,10.7,1.67,+18.81%,2,89,39.94%,5.552631578947369
ADI,192.5,8.8,12.5,13.3,0.0,-,1,1,49.95%,4.571428571428572
ADI,195.0,13.61,14.9,15.8,0.0,-,2,0,56.64%,6.979487179487179
ADI,205.0,18.33,24.9,25.9,0.0,-,2,0,50.39%,8.941463414634146
ADI,210.0,20.6,26.2,27.3,0.0,-,1,0,0.00%,9.80952380952381
CAT,130.0,0.07,0.0,0.04,0.0,-,-,1,167.19%,0.053846153846153856
CAT,155.0,0.35,0.0,1.71,0.0,-,1,1,191.70%,0.2258064516129032
CAT,160.0,0.04,0.0,0.04,0.0,-,10,19,101.56%,0.025
CAT,165.0,0.37,0.0,0.04,0.0,-,1,12,91.41%,0.22424242424242424
CAT,170.0,0.04,0.0,0.01,0.0,-,5,14,71.88%,0.023529411764705882
CAT,175.0,0.07,0.0,0.04,0.0,-,1,22,72.66%,0.04
CAT,180.0,0.02,0.0,0.03,0.0,-,1,53,60.94%,0.011111111111111112
CAT,185.0,0.02,0.0,0.05,0.0,-,1,49,55.47%,0.010810810810810811
CAT,187.5,0.02,0.0,0.03,0.01,+100.00%,9,34,51.95%,0.010666666666666666
CAT,190.0,0.02,0.02,0.03,-0.01,-33.33%,7,506,47.27%,0.010526315789473684
CAT,192.5,0.04,0.02,0.08,-0.05,-55.56%,1,318,48.63%,0.02077922077922078
CAT,195.0,0.05,0.03,0.05,0.0,-,35,208,40.43%,0.02564102564102564
CAT,197.5,0.07,0.04,0.12,-0.02,-22.22%,8,100,40.92%,0.035443037974683546
CAT,200.0,0.08,0.09,0.12,-0.05,-38.46%,27,632,35.35%,0.04
CAT,202.5,0.2,0.15,0.2,-0.04,-16.67%,71,232,33.11%,0.09876543209876544
CAT,205.0,0.34,0.27,0.35,-0.06,-15.00%,89,905,31.15%,0.16585365853658537
CAT,207.5,0.55,0.51,0.61,-0.13,-19.12%,55,317,29.20%,0.26506024096385544
CAT,210.0,1.0,0.96,1.02,0.02,+2.04%,593,1224,26.76%,0.4761904761904762
CAT,212.5,1.77,1.68,1.84,0.09,+5.36%,653,766,25.88%,0.8329411764705882
CAT,215.0,3.05,2.89,3.1,0.35,+12.96%,208,913,25.32%,1.4186046511627906
CAT,217.5,4.9,4.6,4.85,0.95,+24.05%,25,255,25.71%,2.252873563218391
CAT,220.0,6.97,6.65,6.95,1.17,+20.17%,6,157,26.76%,3.168181818181818
CAT,222.5,8.7,8.8,9.4,0.0,-,25,80,32.18%,3.910112359550561
CAT,225.0,11.7,11.3,11.85,1.7,+17.00%,6,58,36.91%,5.2
CAT,227.5,10.2,13.65,14.55,0.0,-,1,12,47.95%,4.483516483516483
CAT,230.0,14.75,16.1,17.05,0.0,-,20,9,53.76%,6.41304347826087
CAT,232.5,12.65,18.6,19.5,0.0,-,-,0,58.01%,5.440860215053764
CAT,235.0,21.06,21.15,21.85,-1.15,-5.18%,2,81,58.40%,8.961702127659574
CAT,237.5,20.15,23.6,24.5,0.0,-,8,7,68.56%,8.484210526315788
CAT,240.0,26.44,26.15,27.1,0.0,-,2,2,56.06%,11.016666666666667
CAT,242.5,27.97,28.6,29.55,0.0,-,6,4,55.47%,11.534020618556701
CAT,245.0,37.22,31.2,32.1,0.0,-,-,1,66.21%,15.191836734693878
CAT,250.0,26.55,36.05,37.3,0.0,-,2,0,76.17%,10.620000000000001
CAT,255.0,42.7,39.35,40.6,0.0,-,-,0,0.00%,16.745098039215687
COP,65.0,0.05,0.0,0.03,0.0,-,-,20,159.38%,0.07692307692307693
COP,80.0,0.01,0.0,0.03,-0.04,-80.00%,5,31,89.06%,0.0125
COP,82.0,0.26,0.0,0.03,0.0,-,-,4,81.25%,0.3170731707317073
COP,84.0,0.07,0.0,0.02,0.0,-,11,22,70.31%,0.08333333333333334
COP,85.0,0.02,0.0,0.03,-0.03,-60.00%,5,21,68.75%,0.023529411764705882
COP,86.0,0.01,0.0,0.03,-0.13,-92.86%,1,29,64.84%,0.011627906976744186
COP,87.0,0.01,0.01,0.02,0.0,-,52,74,60.94%,0.011494252873563218
COP,88.0,0.03,0.01,0.03,-0.02,-40.00%,13,49,58.59%,0.03409090909090909
COP,89.0,0.03,0.01,0.03,-0.23,-88.46%,10,28,54.69%,0.033707865168539325
COP,90.0,0.03,0.02,0.03,-0.01,-25.00%,3,44,52.34%,0.03333333333333333
COP,91.0,0.05,0.02,0.03,0.0,-,2,41,49.22%,0.054945054945054944
COP,92.0,0.05,0.03,0.04,-0.03,-37.50%,12,20,46.88%,0.05434782608695652
COP,93.0,0.03,0.04,0.05,-0.07,-70.00%,37,135,44.14%,0.03225806451612903
COP,94.0,0.05,0.06,0.07,-0.08,-61.54%,32,93,42.19%,0.05319148936170213
COP,95.0,0.08,0.08,0.1,-0.08,-50.00%,19,155,40.14%,0.08421052631578947
COP,96.0,0.26,0.13,0.15,0.0,-,25,380,38.57%,0.27083333333333337
COP,97.0,0.15,0.21,0.24,-0.19,-55.88%,38,257,37.70%,0.15463917525773196
COP,98.0,0.37,0.32,0.36,-0.11,-22.92%,49,307,36.33%,0.3775510204081633
COP,99.0,0.42,0.49,0.54,-0.19,-31.15%,29,154,35.16%,0.4242424242424242
COP,100.0,0.71,0.75,0.79,-0.5,-41.32%,37,150,33.89%,0.71
COP,101.0,0.9,1.09,1.16,-0.72,-44.44%,145,317,33.30%,0.8910891089108912
COP,102.0,1.5,1.55,1.63,-0.61,-28.91%,208,164,32.52%,1.4705882352941175
COP,103.0,1.62,2.13,2.22,-1.18,-42.14%,22,77,31.84%,1.5728155339805827
COP,104.0,2.36,2.8,2.96,-0.99,-29.55%,8,123,32.37%,2.269230769230769
COP,105.0,3.3,3.6,3.8,-0.55,-14.29%,4,75,33.64%,3.1428571428571423
COP,106.0,4.85,4.45,4.7,0.0,-,1,105,35.25%,4.5754716981132075
COP,107.0,6.17,5.25,5.75,0.17,+2.83%,2,105,42.87%,5.766355140186915
COP,108.0,8.33,6.35,6.7,0.0,-,1,62,45.61%,7.712962962962963
COP,109.0,7.0,7.35,7.6,2.15,+44.33%,1,1,44.14%,6.422018348623854
COP,110.0,7.85,8.3,8.55,0.0,-,4,0,43.95%,7.136363636363637
COP,111.0,14.15,9.3,9.55,0.0,-,1,0,47.85%,12.747747747747749
COP,112.0,11.7,10.3,10.55,0.0,-,30,0,51.76%,10.446428571428571
COP,116.0,13.25,14.25,14.55,0.0,-,20,0,66.41%,11.422413793103448
COP,118.0,14.7,16.3,16.55,0.0,-,-,0,73.44%,12.457627118644067
COP,120.0,16.35,18.3,18.55,0.0,-,-,0,80.08%,13.625000000000002
DD,54.0,0.05,0.0,0.5,0.0,-,29,29,116.80%,0.0925925925925926
DD,55.0,0.05,0.0,0.25,0.0,-,8,18,91.60%,0.09090909090909091
DD,58.0,0.14,0.0,0.1,0.0,-,1,3,54.69%,0.2413793103448276
DD,59.0,0.15,0.0,0.5,0.0,-,54,354,68.36%,0.2542372881355932
DD,60.0,0.1,0.0,0.1,0.05,+100.00%,19,237,45.70%,0.16666666666666669
DD,61.0,0.1,0.0,0.1,0.03,+42.86%,11,72,37.11%,0.16393442622950818
DD,62.0,0.09,0.05,0.15,-0.01,-10.00%,14,37,31.84%,0.14516129032258063
DD,63.0,0.3,0.2,0.3,0.05,+20.00%,7,39,29.20%,0.47619047619047616
DD,64.0,0.84,0.5,0.6,0.29,+52.73%,48,117,27.15%,1.3125
DD,65.0,1.07,1.0,1.15,0.22,+25.88%,14,913,26.95%,1.646153846153846
DD,66.0,2.32,1.75,1.9,0.87,+60.00%,10,279,26.95%,3.5151515151515147
DD,67.0,2.8,2.7,2.9,0.75,+36.59%,8,128,36.13%,4.17910447761194
DD,68.0,0.95,3.2,3.4,0.0,-,-,60,0.00%,1.3970588235294117
DD,69.0,4.2,4.4,5.1,0.0,-,3,1,66.41%,6.086956521739131
DD,70.0,1.5,5.1,6.3,0.0,-,1,0,86.91%,2.142857142857143
DD,71.0,1.99,6.4,7.1,0.0,-,-,1,83.20%,2.8028169014084505
DD,75.0,4.85,10.4,11.1,0.0,-,-,0,65.63%,6.466666666666667
DLTR,115.0,0.03,0.0,0.12,0.0,-,-,2,123.44%,0.02608695652173913
DLTR,125.0,0.05,0.0,0.12,0.0,-,1,0,92.58%,0.04
DLTR,129.0,0.34,0.0,0.12,0.0,-,-,2,80.47%,0.26356589147286824
DLTR,130.0,0.04,0.0,0.12,-0.32,-88.89%,1,8,77.73%,0.03076923076923077
DLTR,132.0,0.09,0.0,0.13,0.0,-,5,6,72.66%,0.06818181818181818
DLTR,133.0,0.9,0.01,0.16,0.0,-,5,5,72.46%,0.6766917293233082
DLTR,134.0,0.58,0.0,0.13,0.0,-,-,2,66.80%,0.43283582089552236
DLTR,135.0,0.09,0.0,0.07,0.0,-,1,8,58.59%,0.06666666666666667
DLTR,136.0,0.05,0.0,0.13,0.0,-,3,7,60.94%,0.03676470588235294
DLTR,137.0,0.03,0.0,0.13,-0.25,-89.29%,1,2,57.81%,0.0218978102189781
DLTR,138.0,0.24,0.0,0.14,0.0,-,5,5,55.66%,0.17391304347826086
DLTR,139.0,0.11,0.0,0.06,0.0,-,3,1,51.56%,0.07913669064748202
DLTR,140.0,0.05,0.0,0.15,0.0,-,2,64,50.39%,0.03571428571428571
DLTR,141.0,0.21,0.0,0.15,0.0,-,1,10,53.71%,0.14893617021276595
DLTR,142.0,0.23,0.01,0.16,0.0,-,1,8,51.07%,0.1619718309859155
DLTR,143.0,0.06,0.01,0.08,0.0,-,60,74,41.99%,0.04195804195804196
DLTR,144.0,0.17,0.02,0.16,0.0,-,2,7,44.53%,0.11805555555555555
DLTR,145.0,0.04,0.04,0.13,-0.12,-75.00%,14,40,39.45%,0.027586206896551724
DLTR,146.0,0.08,0.03,0.14,0.0,-,2,225,36.72%,0.0547945205479452
DLTR,147.0,0.07,0.06,0.12,-0.05,-41.67%,24,74,32.42%,0.04761904761904762
DLTR,148.0,0.3,0.1,0.15,-0.01,-3.23%,1,42,30.57%,0.20270270270270271
DLTR,149.0,0.28,0.15,0.2,-0.01,-3.45%,1,98,29.20%,0.18791946308724833
DLTR,150.0,0.25,0.19,0.28,-0.05,-16.67%,5,36,28.17%,0.16666666666666669
DLTR,152.5,0.59,0.5,0.62,-0.02,-3.28%,21,218,25.15%,0.3868852459016393
DLTR,155.0,1.32,1.22,1.4,-0.13,-8.97%,106,114,22.90%,0.8516129032258065
DLTR,157.5,2.83,2.56,2.9,-0.12,-4.07%,60,49,22.17%,1.796825396825397
DLTR,160.0,5.5,4.45,5.25,-0.2,-3.51%,1,3,29.74%,3.4375000000000004
DLTR,165.0,10.8,9.45,10.2,0.2,+1.89%,3,6,46.00%,6.545454545454546
EMR,71.0,0.25,0.0,0.25,0.0,-,-,7,90.63%,0.35211267605633806
EMR,73.0,0.09,0.0,0.15,0.0,-,10,12,70.70%,0.1232876712328767
EMR,75.0,0.2,0.0,0.15,0.0,-,12,2034,58.98%,0.2666666666666667
EMR,76.0,0.05,0.0,0.2,0.0,-,1,17,56.06%,0.06578947368421052
EMR,77.0,0.1,0.0,0.1,0.0,-,5,1043,49.81%,0.12987012987012986
EMR,78.0,0.1,0.0,0.1,0.0,-,1,15,43.56%,0.1282051282051282
EMR,79.0,0.15,0.0,0.1,0.0,-,26,47,37.31%,0.18987341772151897
EMR,80.0,0.09,0.05,0.15,-0.01,-10.00%,4,106,34.18%,0.11249999999999999
EMR,81.0,0.25,0.15,0.2,0.0,-,143,163,29.79%,0.30864197530864196
EMR,82.0,0.3,0.3,0.4,-0.11,-26.83%,2,247,29.49%,0.36585365853658536
EMR,83.0,0.7,0.65,0.75,0.0,-,4,46,29.98%,0.8433734939759037
EMR,84.0,1.1,1.15,1.3,0.0,-,14,23,31.89%,1.3095238095238095
EMR,85.0,1.73,1.85,2.05,0.0,-,2,91,35.84%,2.0352941176470587
EMR,86.0,5.05,2.75,3.1,0.0,-,4,26,47.07%,5.872093023255814
EMR,87.0,4.6,3.7,4.0,0.0,-,1,2,52.34%,5.287356321839081
EMR,88.0,7.1,4.5,5.2,0.0,-,1,5,54.39%,8.068181818181817
EMR,89.0,7.3,5.7,6.0,0.0,-,6,28,61.67%,8.202247191011235
EMR,90.0,5.4,6.5,7.1,0.0,-,8,7,66.21%,6.000000000000001
EMR,91.0,6.7,7.4,8.0,0.0,-,2,8,67.38%,7.362637362637363
EMR,93.0,12.0,8.9,10.4,0.0,-,3,8,76.17%,12.903225806451612
EMR,94.0,7.1,9.8,11.4,0.0,-,-,6,78.13%,7.553191489361702
EMR,95.0,8.7,11.3,12.1,0.0,-,-,30,90.43%,9.157894736842104
EMR,96.0,14.6,12.2,13.3,0.0,-,1,59,99.22%,15.208333333333332
EMR,97.0,9.6,12.9,14.5,0.0,-,-,7,101.17%,9.896907216494846
EMR,105.0,23.2,21.2,22.3,0.0,-,29,21,143.55%,22.095238095238095
GEHC,70.0,0.09,0.0,0.3,0.0,-,10,13,58.01%,0.12857142857142856
GEHC,72.0,0.06,0.0,0.1,-0.19,-76.00%,18,20,38.87%,0.08333333333333333
GEHC,73.0,0.1,0.0,0.15,0.03,+42.86%,3,6,35.45%,0.136986301369863
GEHC,73.5,0.13,0.05,0.3,0.03,+30.00%,1,3,39.65%,0.17687074829931973
GEHC,74.0,0.2,0.15,0.3,0.15,+300.00%,1,23,35.16%,0.2702702702702703
GEHC,74.5,0.3,0.2,0.45,-0.44,-59.46%,4,1,36.52%,0.40268456375838924
GEHC,75.0,0.4,0.3,0.45,0.3,+300.00%,33,47,31.25%,0.5333333333333334
GEHC,75.5,0.5,0.4,0.6,0.34,+212.50%,1,13,30.71%,0.6622516556291391
GEHC,76.0,0.65,0.55,0.7,0.5,+333.33%,21,7,27.44%,0.855263157894737
GEHC,76.5,0.65,0.75,0.95,-0.09,-12.16%,25,14,27.69%,0.8496732026143792
GEHC,77.0,1.04,1.0,1.3,0.71,+215.15%,100,44,29.74%,1.3506493506493507
GEHC,77.5,0.6,1.3,1.65,0.2,+50.00%,1,38,30.62%,0.7741935483870968
GEHC,78.0,1.8,1.65,2.0,1.25,+227.27%,15,18,30.27%,2.307692307692308
GEHC,78.5,2.2,2.05,2.4,1.6,+266.67%,53,23,30.66%,2.802547770700637
GEHC,79.0,2.44,2.5,2.9,1.43,+141.58%,14,23,34.86%,3.088607594936709
GEHC,79.5,0.8,3.0,3.4,0.0,-,-,15,38.87%,1.0062893081761008
GEHC,80.0,1.42,3.4,3.9,0.0,-,2,56,42.68%,1.775
GEHC,80.5,2.84,3.9,4.4,0.0,-,1,10,46.48%,3.527950310559006
GEHC,81.0,2.14,4.4,4.9,0.72,+50.70%,1,10,50.10%,2.6419753086419755
GEHC,81.5,1.4,4.7,5.4,0.0,-,3,17,53.61%,1.7177914110429446
GEHC,82.0,2.8,5.4,5.9,0.0,-,1,9,57.03%,3.414634146341463
GEHC,82.5,1.9,5.8,6.5,0.0,-,3,3,66.41%,2.3030303030303028
GEHC,83.5,4.0,3.7,6.0,0.0,-,-,22,0.00%,4.790419161676647
GEHC,85.0,7.0,6.9,9.3,0.0,-,1,3,99.90%,8.235294117647058
GEHC,86.5,6.5,8.2,10.8,0.0,-,3,3,110.25%,7.514450867052023
HES,100.0,0.15,0.0,0.1,0.0,-,-,1,125.78%,0.15
HES,110.0,0.62,0.0,0.15,0.0,-,3,0,96.09%,0.5636363636363636
HES,111.0,0.11,0.0,0.2,0.0,-,-,1,96.48%,0.0990990990990991
HES,115.0,0.73,0.0,0.2,0.0,-,2,0,82.03%,0.6347826086956522
HES,118.0,0.05,0.0,0.2,0.0,-,2,22,71.29%,0.04237288135593221
HES,119.0,0.07,0.0,0.2,0.0,-,1,109,67.77%,0.05882352941176471
HES,120.0,0.5,0.0,0.2,0.0,-,2,7,64.26%,0.4166666666666667
HES,121.0,0.25,0.0,0.25,0.0,-,1,10,63.09%,0.2066115702479339
HES,122.0,0.35,0.0,0.25,0.0,-,1,1,59.38%,0.28688524590163933
HES,123.0,0.12,0.0,0.25,0.0,-,1,1,55.86%,0.0975609756097561
HES,124.0,0.05,0.0,0.2,0.0,-,32,9,50.00%,0.04032258064516129
HES,125.0,0.58,0.05,0.25,0.0,-,2,2,50.20%,0.464
HES,127.0,0.4,0.1,0.2,0.0,-,1,156,45.51%,0.3149606299212599
HES,128.0,0.37,0.15,0.25,0.17,+85.00%,10,25,43.85%,0.2890625
HES,129.0,0.9,0.2,0.3,0.0,-,1,3,41.70%,0.6976744186046512
HES,130.0,0.29,0.3,0.4,0.0,-,6,17,40.72%,0.22307692307692306
HES,131.0,0.5,0.4,0.55,-0.22,-30.56%,10,129,40.33%,0.38167938931297707
HES,132.0,0.51,0.55,0.7,0.0,-,1,18,38.87%,0.38636363636363635
HES,133.0,1.0,0.8,0.95,0.37,+58.73%,2,11,38.67%,0.7518796992481203
HES,134.0,1.35,1.05,1.2,-0.32,-19.16%,4,5,37.35%,1.007462686567164
HES,135.0,1.6,1.4,1.55,0.52,+48.15%,29,301,36.72%,1.1851851851851853
HES,136.0,2.35,1.8,2.0,1.04,+79.39%,152,180,36.57%,1.7279411764705883
HES,137.0,2.5,2.3,2.5,0.26,+11.61%,5,107,35.99%,1.824817518248175
HES,138.0,3.2,2.85,3.1,1.19,+59.20%,2,13,35.82%,2.318840579710145
HES,139.0,4.08,3.5,3.8,-0.01,-0.24%,1,4,36.18%,2.935251798561151
HES,140.0,5.2,4.2,4.5,1.5,+40.54%,1,35,35.16%,3.7142857142857144
HES,141.0,6.0,5.0,5.4,-1.7,-22.08%,10,3,37.60%,4.25531914893617
HES,142.0,6.41,5.9,6.5,0.0,-,2,2,44.78%,4.514084507042253
HES,143.0,8.28,6.6,7.3,0.0,-,1,4,43.60%,5.79020979020979
HES,144.0,12.67,7.5,8.2,0.0,-,1,10,44.34%,8.79861111111111
HES,145.0,8.55,8.2,9.3,0.0,-,4,7,51.66%,5.8965517241379315
HES,146.0,4.8,9.5,10.2,0.0,-,-,1,51.86%,3.287671232876712
HES,148.0,12.55,11.3,12.5,0.0,-,1,20,69.92%,8.47972972972973
HES,149.0,6.3,12.3,13.5,0.0,-,-,0,73.78%,4.228187919463087
HES,150.0,6.67,13.3,14.5,0.0,-,1,0,77.54%,4.446666666666667
HES,157.5,17.3,20.7,22.0,0.0,-,-,0,52.34%,10.984126984126984
KO,35.0,0.04,0.0,0.01,0.0,-,2,2,193.75%,0.1142857142857143
KO,50.0,0.03,0.0,0.07,0.0,-,1,367,105.47%,0.06
KO,51.0,0.03,0.0,0.14,0.0,-,1,1,108.98%,0.0588235294117647
KO,52.0,0.02,0.0,0.15,0.0,-,50,140,101.56%,0.038461538461538464
KO,53.0,0.01,0.0,0.15,0.0,-,30,352,93.36%,0.018867924528301886
KO,54.0,0.02,0.0,0.15,0.0,-,231,313,85.16%,0.037037037037037035
KO,55.0,0.01,0.0,0.15,0.0,-,1,362,76.95%,0.018181818181818184
KO,56.0,0.01,0.0,0.01,-0.01,-50.00%,1,218,50.00%,0.017857142857142856
KO,57.0,0.01,0.0,0.03,0.0,-,10,193,51.56%,0.01754385964912281
KO,58.0,0.02,0.0,0.07,0.01,+100.00%,1,161,51.95%,0.034482758620689655
KO,59.0,0.02,0.0,0.03,0.0,-,5,126,37.11%,0.03389830508474576
KO,60.0,0.01,0.0,0.02,-0.01,-50.00%,511,735,27.74%,0.016666666666666666
KO,61.0,0.03,0.01,0.03,0.0,-,14,715,22.27%,0.04918032786885246
KO,62.0,0.04,0.04,0.05,0.0,-,134,627,16.41%,0.06451612903225806
KO,62.5,0.1,0.08,0.11,0.04,+66.67%,98,157,15.63%,0.16
KO,63.0,0.19,0.17,0.19,0.1,+111.11%,554,974,13.28%,0.3015873015873016
KO,64.0,0.7,0.64,0.71,0.34,+94.44%,278,2659,11.91%,1.09375
KO,65.0,1.63,1.55,1.7,0.59,+56.73%,80,440,21.09%,2.5076923076923077
KO,66.0,2.04,2.51,2.72,0.0,-,2,4,31.25%,3.090909090909091
KO,67.0,3.4,3.45,3.7,0.0,-,2,2,37.31%,5.074626865671641
KO,68.0,3.8,4.45,4.8,0.0,-,1,0,53.91%,5.588235294117647
KO,69.0,5.04,5.45,5.8,0.0,-,5,0,61.72%,7.304347826086957
KO,70.0,6.2,6.5,6.75,0.0,-,-,1,64.45%,8.857142857142858
LMT,350.0,0.09,0.0,0.15,0.0,-,-,5,96.88%,0.025714285714285714
LMT,370.0,0.03,0.0,0.15,0.0,-,2,6,77.73%,0.008108108108108109
LMT,380.0,0.05,0.0,0.15,0.0,-,-,4,68.36%,0.013157894736842105
LMT,400.0,0.15,0.0,0.15,0.0,-,350,360,50.20%,0.0375
LMT,405.0,0.54,0.0,0.15,0.0,-,1,1,50.29%,0.13333333333333336
LMT,415.0,0.08,0.0,0.15,-0.02,-20.00%,8,32,40.53%,0.019277108433734938
LMT,420.0,0.1,0.0,0.2,0.0,-,22,92,37.40%,0.023809523809523808
LMT,425.0,0.08,0.0,0.2,-0.07,-46.67%,2,114,32.32%,0.018823529411764708
LMT,430.0,0.2,0.05,0.3,-0.01,-4.76%,14,94,29.44%,0.046511627906976744
LMT,435.0,0.17,0.05,0.4,-0.23,-57.50%,50,184,25.54%,0.03908045977011494
LMT,440.0,0.41,0.35,0.5,-0.49,-54.44%,42,301,20.78%,0.09318181818181817
LMT,442.5,0.6,0.55,0.75,-0.6,-50.00%,23,68,19.97%,0.13559322033898305
LMT,445.0,0.95,0.85,1.05,-0.75,-44.12%,45,157,18.69%,0.2134831460674157
LMT,447.5,1.2,1.25,1.55,-1.25,-51.02%,21,211,17.79%,0.2681564245810056
LMT,450.0,1.97,1.95,2.25,-1.53,-43.71%,44,244,16.81%,0.4377777777777777
LMT,452.5,2.8,2.85,3.2,-1.82,-39.39%,10,50,15.70%,0.6187845303867403
LMT,455.0,4.5,4.2,4.8,-1.7,-27.42%,38,83,16.36%,0.9890109890109889
LMT,457.5,5.2,5.9,6.6,-2.8,-35.00%,22,14,16.55%,1.1366120218579234
LMT,460.0,7.86,7.8,9.0,-1.84,-18.97%,7,42,19.70%,1.7086956521739132
LMT,462.5,11.38,9.5,11.6,0.0,-,3,40,24.07%,2.4605405405405407
LMT,465.0,13.75,11.8,14.2,0.05,+0.36%,14,69,28.35%,2.956989247311828
LMT,467.5,16.2,14.2,16.9,0.0,-,2,14,33.41%,3.46524064171123
LMT,470.0,18.7,16.8,19.3,4.63,+32.91%,18,18,35.86%,3.9787234042553186
LMT,472.5,16.5,19.4,21.6,0.0,-,1,0,37.13%,3.492063492063492
LMT,475.0,20.12,21.7,24.1,0.0,-,1,6,40.14%,4.2357894736842105
LMT,477.5,20.65,24.3,26.6,0.0,-,3,0,43.09%,4.324607329842932
LMT,480.0,27.36,26.7,29.5,2.36,+9.44%,9,24,50.16%,5.7
LMT,482.5,29.64,29.5,31.7,0.0,-,1,0,49.93%,6.14300518134715
LMT,485.0,22.1,31.5,34.0,0.0,-,2,4,50.34%,4.556701030927835
LMT,487.5,34.6,34.4,36.5,0.0,-,1,0,53.00%,7.097435897435898
LMT,490.0,34.1,36.5,39.6,0.0,-,32,0,62.77%,6.959183673469388
LMT,492.5,16.84,39.4,41.5,0.0,-,2,0,58.25%,3.419289340101523
LMT,495.0,34.7,41.8,44.3,0.0,-,71,0,64.75%,7.01010101010101
LMT,497.5,44.25,43.7,46.7,0.0,-,1,0,66.06%,8.894472361809045
LMT,500.0,38.6,46.8,49.2,0.0,-,155,0,68.60%,7.720000000000001
LMT,505.0,21.6,50.9,54.4,0.0,-,1,0,76.32%,4.2772277227722775
LMT,510.0,11.45,56.1,59.0,0.0,-,-,0,75.39%,2.2450980392156863
LMT,515.0,24.77,61.1,64.1,0.0,-,1,0,81.67%,4.809708737864078
LMT,520.0,15.7,66.2,69.3,0.0,-,-,0,89.40%,3.019230769230769
LMT,525.0,28.26,71.8,74.1,0.0,-,-,0,90.77%,5.3828571428571435
MA,240.0,0.03,0.0,0.14,0.0,-,-,2,169.53%,0.0125
MA,250.0,0.05,0.0,0.14,0.0,-,-,6,155.86%,0.02
MA,260.0,0.01,0.0,0.01,0.0,-,58,69,112.50%,0.0038461538461538464
MA,265.0,0.1,0.0,0.14,0.0,-,-,18,136.33%,0.03773584905660378
MA,275.0,0.01,0.0,0.14,0.0,-,-,8,123.44%,0.0036363636363636364
MA,285.0,0.11,0.0,0.13,0.0,-,-,1,110.55%,0.03859649122807018
MA,290.0,0.42,0.0,0.13,0.0,-,-,6,104.69%,0.14482758620689654
MA,295.0,0.01,0.0,0.01,0.0,-,2,3,78.13%,0.003389830508474576
MA,300.0,0.07,0.0,0.24,0.0,-,2,12,100.20%,0.023333333333333334
MA,305.0,0.05,0.0,0.12,0.0,-,2,28,86.72%,0.01639344262295082
MA,310.0,0.02,0.0,0.4,0.0,-,2,5,94.53%,0.0064516129032258064
MA,315.0,0.02,0.0,0.2,0.0,-,26,37,80.27%,0.006349206349206349
MA,320.0,0.01,0.0,0.09,0.0,-,3,7,67.58%,0.003125
MA,325.0,0.03,0.0,0.06,0.0,-,1,50,59.77%,0.00923076923076923
MA,330.0,0.03,0.0,0.09,-0.01,-25.00%,60,108,57.23%,0.00909090909090909
MA,335.0,0.01,0.01,0.0,0.0,-,69,99,25.00%,0.0029850746268656717
MA,337.5,0.22,0.01,0.07,0.0,-,2,0,52.25%,0.06518518518518518
MA,340.0,0.25,0.01,0.02,0.0,-,1,45,42.97%,0.07352941176470588
MA,342.5,0.02,0.01,0.09,0.0,-,8,32,48.44%,0.005839416058394161
MA,345.0,0.02,0.02,0.25,-0.02,-50.00%,13,38,53.61%,0.005797101449275362
MA,347.5,0.06,0.02,0.09,-0.02,-25.00%,4,17,42.97%,0.017266187050359712
MA,350.0,0.06,0.02,0.17,0.0,-,1,172,44.34%,0.017142857142857144
MA,352.5,0.76,0.03,0.16,0.0,-,1,40,40.92%,0.21560283687943263
MA,355.0,0.05,0.01,0.21,0.02,+66.67%,19,240,39.84%,0.014084507042253521
MA,357.5,0.06,0.04,0.12,0.01,+20.00%,11,61,33.40%,0.016783216783216783
MA,360.0,0.05,0.04,0.09,-0.03,-37.50%,23,149,29.10%,0.013888888888888888
MA,362.5,0.07,0.06,0.17,-0.04,-36.36%,134,243,29.40%,0.019310344827586208
MA,365.0,0.09,0.09,0.2,-0.05,-35.71%,10,179,27.15%,0.024657534246575342
MA,367.5,0.16,0.15,0.26,0.01,+6.67%,127,245,25.34%,0.0435374149659864
MA,370.0,0.2,0.25,0.32,-0.02,-9.09%,476,137,23.15%,0.05405405405405406
MA,372.5,0.33,0.33,0.55,-0.04,-10.81%,15,294,22.80%,0.08859060402684564
MA,375.0,0.72,0.57,0.77,0.2,+38.46%,33,299,21.12%,0.19199999999999998
MA,377.5,1.01,0.94,1.27,0.2,+24.69%,30,255,20.79%,0.2675496688741722
